1667,432
73215,NoButton,Move,-734,575
73223,NoButton,Move,-756,575
73231,NoButton,Move,-773,575
73239,NoButton,Move,-789,575
73247,NoButton,Move,-802,575
73255,NoButton,Move,-813,575
73263,NoButton,Move,-822,575
73271,NoButton,Move,-829,575
73279,NoButton,Move,-835,575
73287,NoButton,Move,-839,575
73296,NoButton,Move,-841,575
73303,NoButton,Move,-842,575
73311,NoButton,Move,-843,575
73391,NoButton,Move,-843,575
73399,NoButton,Move,-844,575
73415,NoButton,Move,-844,575
73431,NoButton,Move,-846,575
73463,NoButton,Move,-846,575
73487,NoButton,Move,-847,575
73535,NoButton,Move,-848,575
73543,NoButton,Move,-848,575
73551,NoButton,Move,-850,575
73559,NoButton,Move,-852,575
73567,NoButton,Move,-854,575
73575,NoButton,Move,-856,575
73583,NoButton,Move,-859,573
73591,NoButton,Move,-862,572
73599,NoButton,Move,-864,572
73607,NoButton,Move,-866,572
73615,NoButton,Move,-867,572
73623,NoButton,Move,-869,571
73631,NoButton,Move,-870,570
73639,NoButton,Move,-871,570
73647,NoButton,Move,-872,570
73655,NoButton,Move,-873,570
73663,NoButton,Move,-874,569
73687,NoButton,Move,-874,569
73695,NoButton,Move,-875,568
74143,NoButton,Move,-875,568
74151,NoButton,Move,-875,567
74175,NoButton,Move,-875,567
74207,NoButton,Move,-875,567
78647,NoButton,Move,-877,567
78655,NoButton,Move,-884,567
78663,NoButton,Move,-896,567
78671,NoButton,Move,-911,567
78679,NoButton,Move,-924,567
78687,NoButton,Move,-939,567
78695,NoButton,Move,-955,567
78703,NoButton,Move,-971,567
78711,NoButton,Move,-990,567
78719,NoButton,Move,-1018,565
78727,NoButton,Move,-1043,565
78735,NoButton,Move,-1070,565
78743,NoButton,Move,-1100,565
78751,NoButton,Move,-1130,564
78759,NoButton,Move,-1155,564
78767,NoButton,Move,-1177,564
78775,NoButton,Move,-1196,564
78783,NoButton,Move,-1208,564
78792,NoButton,Move,-1221,564
78800,NoButton,Move,-1232,564
78808,NoButton,Move,-1242,564
78816,NoButton,Move,-1251,564
78824,NoButton,Move,-1259,564
78832,NoButton,Move,-1263,564
78839,NoButton,Move,-1267,564
78847,NoButton,Move,-1268,564
78856,NoButton,Move,-1269,564
79215,NoButton,Move,-1269,564
79231,NoButton,Move,-1270,564
79239,NoButton,Move,-1272,564
79248,NoButton,Move,-1276,564
79256,NoButton,Move,-1280,564
79263,NoButton,Move,-1283,564
79271,NoButton,Move,-1286,564
79279,NoButton,Move,-1290,564
79287,NoButton,Move,-1293,564
79295,NoButton,Move,-1297,564
79303,NoButton,Move,-1301,564
79311,NoButton,Move,-1304,564
79319,NoButton,Move,-1307,564
79327,NoButton,Move,-1311,564
79336,NoButton,Move,-1314,564
79343,NoButton,Move,-1319,564
79351,NoButton,Move,-1322,564
79359,NoButton,Move,-1326,564
79367,NoButton,Move,-1329,564
79375,NoButton,Move,-1332,564
79383,NoButton,Move,-1335,564
79391,NoButton,Move,-1338,564
79399,NoButton,Move,-1341,564
79407,NoButton,Move,-1343,564
79415,NoButton,Move,-1344,564
79423,NoButton,Move,-1346,564
79431,NoButton,Move,-1347,564
79447,NoButton,Move,-1348,564
79456,NoButton,Move,-1348,565
79463,NoButton,Move,-1348,565
79503,NoButton,Move,-1349,565
79574,NoButton,Move,-1349,565
79582,NoButton,Move,-1350,565
79590,NoButton,Move,-1350,565
79598,NoButton,Move,-1351,565
79606,NoButton,Move,-1352,566
79614,NoButton,Move,-1353,566
79630,NoButton,Move,-1353,566
79647,NoButton,Move,-1354,566
80559,NoButton,Move,-1351,566
80567,NoButton,Move,-1346,566
80575,NoButton,Move,-1338,566
80583,NoButton,Move,-1333,566
80591,NoButton,Move,-1324,566
80599,NoButton,Move,-1316,566
80607,NoButton,Move,-1308,566
80615,NoButton,Move,-1298,566
80623,NoButton,Move,-1287,566
80631,NoButton,Move,-1278,566
80639,NoButton,Move,-1269,566
80647,NoButton,Move,-1261,566
80655,NoButton,Move,-1254,566
80663,NoButton,Move,-1248,566
80671,NoButton,Move,-1244,566
80679,NoButton,Move,-1240,566
80687,NoButton,Move,-1238,566
80695,NoButton,Move,-1237,566
80703,NoButton,Move,-1236,566
80711,NoButton,Move,-1236,566
81143,NoButton,Move,-1235,566
81151,NoButton,Move,-1232,566
81159,NoButton,Move,-1227,566
81167,NoButton,Move,-1223,566
81176,NoButton,Move,-1218,566
81183,NoButton,Move,-1211,566
81191,NoButton,Move,-1203,567
81199,NoButton,Move,-1195,567
81207,NoButton,Move,-1188,567
81215,NoButton,Move,-1181,567
81223,NoButton,Move,-1176,567
81231,NoButton,Move,-1172,567
81239,NoButton,Move,-1169,567
81247,NoButton,Move,-1167,567
81255,NoButton,Move,-1165,567
81263,NoButton,Move,-1163,567
81287,NoButton,Move,-1163,567
81671,NoButton,Move,-1161,567
81679,NoButton,Move,-1158,567
81687,NoButton,Move,-1154,567
81695,NoButton,Move,-1146,567
81703,NoButton,Move,-1138,567
81711,NoButton,Move,-1128,567
81719,NoButton,Move,-1116,568
81727,NoButton,Move,-1103,568
81735,NoButton,Move,-1093,568
81743,NoButton,Move,-1079,568
81751,NoButton,Move,-1067,568
81759,NoButton,Move,-1056,568
81767,NoButton,Move,-1045,568
81775,NoButton,Move,-1034,568
81783,NoButton,Move,-1025,568
81791,NoButton,Move,-1017,568
81799,NoButton,Move,-1013,568
81807,NoButton,Move,-1010,568
81815,NoButton,Move,-1008,568
81831,NoButton,Move,-1007,568
83679,Nobutton,Scrool,-1007,-1007
83687,Nobutton,Scrool,-1007,-1007
83727,Nobutton,Scrool,-1007,-1007
83743,Nobutton,Scrool,-1007,-1007
84271,Nobutton,Scrool,-1007,-1007
84295,Nobutton,Scrool,-1007,-1007
84351,Nobutton,Scrool,-1007,-1007
84895,Nobutton,Scrool,-1007,-1007
86079,NoButton,Move,-1007,569
86087,NoButton,Move,-1004,569
86095,NoButton,Move,-993,570
86103,NoButton,Move,-984,570
86111,NoButton,Move,-969,570
86119,NoButton,Move,-957,570
86127,NoButton,Move,-944,570
86135,NoButton,Move,-929,570
86143,NoButton,Move,-915,570
86151,NoButton,Move,-899,570
86159,NoButton,Move,-879,570
86167,NoButton,Move,-860,570
86175,NoButton,Move,-841,570
86183,NoButton,Move,-822,570
86191,NoButton,Move,-805,570
86199,NoButton,Move,-791,570
86207,NoButton,Move,-780,570
86215,NoButton,Move,-771,570
86223,NoButton,Move,-763,570
86231,NoButton,Move,-759,570
86239,NoButton,Move,-756,570
86247,NoButton,Move,-755,570
100039,NoButton,Move,-753,571
100047,NoButton,Move,-748,575
100055,NoButton,Move,-739,581
100063,NoButton,Move,-733,586
100071,NoButton,Move,-728,589
100079,NoButton,Move,-725,591
100087,NoButton,Move,-720,595
100095,NoButton,Move,-714,599
100103,NoButton,Move,-707,602
100111,NoButton,Move,-700,604
100119,NoButton,Move,-695,607
100127,NoButton,Move,-691,609
100135,NoButton,Move,-686,610
100145,NoButton,Move,-684,611
100152,NoButton,Move,-682,611
100159,NoButton,Move,-681,612
100167,NoButton,Move,-680,612
108351,Nobutton,Scrool,-680,-680
108535,Nobutton,Scrool,-680,-680
108999,Nobutton,Scrool,-680,-680
109527,Nobutton,Scrool,-680,-680
109552,Nobutton,Scrool,-680,-680
110199,Nobutton,Scrool,-680,-680
110247,Nobutton,Scrool,-680,-680
110319,Nobutton,Scrool,-680,-680
110543,Nobutton,Scrool,-680,-680
111071,Nobutton,Scrool,-680,-680
111095,Nobutton,Scrool,-680,-680
111127,Nobutton,Scrool,-680,-680
111591,Nobutton,Scrool,-680,-680
111639,Nobutton,Scrool,-680,-680
112047,Nobutton,Scrool,-680,-680
112087,Nobutton,Scrool,-680,-680
112967,Nobutton,Scrool,-680,-680
113023,Nobutton,Scrool,-680,-680
113727,NoButton,Move,-680,613
113743,NoButton,Move,-676,617
113751,NoButton,Move,-672,622
113759,NoButton,Move,-672,624
113767,NoButton,Move,-672,625
113775,NoButton,Move,-674,626
113783,NoButton,Move,-674,627
113791,NoButton,Move,-676,628
113799,NoButton,Move,-678,628
113807,NoButton,Move,-680,628
113815,NoButton,Move,-683,628
113823,NoButton,Move,-686,628
113831,NoButton,Move,-690,628
113839,NoButton,Move,-694,628
113847,NoButton,Move,-700,628
113855,NoButton,Move,-704,628
113863,NoButton,Move,-708,628
113871,NoButton,Move,-712,628
113879,NoButton,Move,-718,629
113887,NoButton,Move,-721,630
113895,NoButton,Move,-723,632
113903,NoButton,Move,-726,632
113911,NoButton,Move,-727,632
113959,NoButton,Move,-727,632
113967,NoButton,Move,-727,632
113975,NoButton,Move,-727,632
114007,NoButton,Move,-727,632
114015,NoButton,Move,-727,633
114023,NoButton,Move,-727,633
114031,NoButton,Move,-727,634
114039,NoButton,Move,-727,635
114047,NoButton,Move,-727,635
114687,NoButton,Move,-726,635
122543,Nobutton,Scrool,-726,-726
122679,Nobutton,Scrool,-726,-726
123311,Nobutton,Scrool,-726,-726
123319,Nobutton,Scrool,-726,-726
123335,Nobutton,Scrool,-726,-726
123352,Nobutton,Scrool,-726,-726
123367,Nobutton,Scrool,-726,-726
123736,Nobutton,Scrool,-726,-726
123743,Nobutton,Scrool,-726,-726
123759,Nobutton,Scrool,-726,-726
123775,Nobutton,Scrool,-726,-726
123783,Nobutton,Scrool,-726,-726
123815,Nobutton,Scrool,-726,-726
123831,Nobutton,Scrool,-726,-726
123839,Nobutton,Scrool,-726,-726
123887,Nobutton,Scrool,-726,-726
123935,Nobutton,Scrool,-726,-726
124175,Nobutton,Scrool,-726,-726
124191,Nobutton,Scrool,-726,-726
124199,Nobutton,Scrool,-726,-726
124207,Nobutton,Scrool,-726,-726
124215,Nobutton,Scrool,-726,-726
124231,Nobutton,Scrool,-726,-726
124239,Nobutton,Scrool,-726,-726
124255,Nobutton,Scrool,-726,-726
124271,Nobutton,Scrool,-726,-726
124335,Nobutton,Scrool,-726,-726
125103,NoButton,Move,-726,635
125111,NoButton,Move,-728,635
125119,NoButton,Move,-731,635
125127,NoButton,Move,-735,635
125135,NoButton,Move,-740,635
125143,NoButton,Move,-751,632
125151,NoButton,Move,-766,627
125159,NoButton,Move,-792,617
125167,NoButton,Move,-819,609
125175,NoButton,Move,-852,599
125183,NoButton,Move,-887,589
125191,NoButton,Move,-927,581
125199,NoButton,Move,-970,568
125207,NoButton,Move,-1016,559
125215,NoButton,Move,-1058,549
125231,NoButton,Move,-1130,533
125238,NoButton,Move,-1161,532
